,Participant ID,Urban/Rural,Age Group,Marital Status,sex,Kids under 14,Feeling Rushed,Sleep duration
2640,12640,1,2,2,1,0,3,595
2641,12641,1,2,6,2,0,3,510
2642,12642,1,2,2,1,0,1,595
2643,12643,1,5,1,2,0,3,435
2644,12644,2,3,1,2,0,2,480
2645,12645,1,7,3,2,0,3,435
2646,12646,1,3,6,2,0,3,625
2647,12647,1,1,6,1,0,4,240
2648,12648,3,1,6,2,0,3,620
2649,12649,1,5,2,1,0,3,440
2650,12650,1,4,1,2,0,4,555
2651,12651,1,6,1,1,0,6,540
2652,12652,1,6,1,1,0,4,525
2653,12653,1,3,5,2,0,1,320
2654,12654,1,4,6,2,0,2,570
2655,12655,1,6,1,1,0,2,480
2656,12656,1,4,6,2,0,1,405
2657,12657,1,2,1,2,2,1,490
2658,12658,1,7,1,1,0,2,600
2659,12659,1,2,6,2,0,1,750
2660,12660,1,3,6,1,0,1,410
2661,12661,1,3,6,2,0,4,495
2662,12662,1,6,3,2,0,3,575
2663,12663,1,4,6,2,0,2,770
2664,12664,2,6,1,2,0,1,1430
2665,12665,1,4,6,2,0,3,555
2666,12666,2,5,6,1,0,2,540
2667,12667,2,5,1,2,3,1,420
2668,12668,1,6,1,1,0,3,420
2669,12669,1,4,1,2,0,1,560
2670,12670,2,4,4,2,0,1,900
2671,12671,1,5,1,2,0,3,600
2672,12672,2,3,6,1,0,4,520
2673,12673,1,4,5,2,0,1,465
2674,12674,1,5,1,2,0,2,555
2675,12675,1,2,1,1,3,1,270
2676,12676,1,1,6,1,0,1,545
2677,12677,1,4,1,1,0,2,410
2678,12678,1,1,1,2,0,2,1235
2679,12679,1,6,1,2,0,6,645
2680,12680,1,4,1,1,0,1,375
2681,12681,1,5,4,1,0,6,420
2682,12682,1,1,6,2,0,1,510
2683,12683,1,1,6,1,1,1,530
2684,12684,3,5,3,2,0,1,415
2685,12685,1,7,3,2,0,6,480
2686,12686,1,3,1,2,0,2,465
2687,12687,2,5,1,2,0,6,390
2688,12688,2,2,2,1,1,1,435
2689,12689,1,6,1,1,0,3,525
2690,12690,1,6,1,2,0,2,410
2691,12691,2,3,1,2,2,1,510
2692,12692,1,2,6,2,3,1,420
2693,12693,1,7,6,1,0,97,480
2694,12694,1,3,1,2,1,2,540
2695,12695,2,4,6,1,0,1,750
2696,12696,1,2,1,1,1,3,495
2697,12697,1,2,6,1,0,1,550
2698,12698,1,3,6,2,0,6,1020
2699,12699,1,2,6,2,0,1,475
2700,12700,2,6,1,1,0,2,520
2701,12701,1,1,6,1,0,3,440
2702,12702,1,7,1,2,0,4,510
2703,12703,1,6,6,2,0,5,450
2704,12704,3,4,1,2,0,1,1090
2705,12705,2,6,1,1,0,6,510
2706,12706,1,2,1,1,2,5,280
2707,12707,1,4,1,2,1,1,315
2708,12708,1,2,1,1,1,1,570
2709,12709,1,1,6,2,1,2,570
2710,12710,1,2,6,1,0,2,370
2711,12711,1,4,1,2,0,1,590
2712,12712,1,5,1,2,0,3,585
2713,12713,1,6,6,2,0,3,625
2714,12714,1,5,1,2,0,2,450
2715,12715,2,2,1,2,0,2,510
2716,12716,2,6,1,1,0,2,495
2717,12717,1,5,1,2,0,3,480
2718,12718,1,3,5,2,2,1,390
2719,12719,1,4,1,1,0,5,540
2720,12720,1,5,6,1,0,5,380
2721,12721,1,2,6,2,0,1,730
2722,12722,1,3,2,2,0,1,490
2723,12723,1,2,2,2,1,1,535
2724,12724,2,1,2,2,0,2,465
2725,12725,1,3,1,2,1,1,615
2726,12726,1,4,1,1,0,2,485
2727,12727,1,7,6,2,0,4,480
2728,12728,1,6,1,1,0,3,515
2729,12729,1,4,1,2,0,2,450
2730,12730,2,7,1,1,0,6,615
2731,12731,1,2,6,2,0,1,255
2732,12732,1,5,1,1,0,2,360
2733,12733,1,7,1,1,0,5,525
2734,12734,1,3,1,2,0,1,540
2735,12735,1,1,6,1,0,2,660
2736,12736,2,3,1,2,1,2,560
2737,12737,1,3,1,1,1,5,420
2738,12738,1,4,1,2,2,1,390
2739,12739,1,6,1,2,0,2,270
2740,12740,2,4,1,1,0,3,440
2741,12741,1,5,5,2,0,5,450
2742,12742,1,7,3,1,0,2,480
2743,12743,1,6,1,1,0,4,620
2744,12744,1,2,2,2,1,5,420
2745,12745,1,2,6,1,0,1,420
2746,12746,1,5,1,2,0,6,605
2747,12747,1,4,6,2,0,1,395
2748,12748,2,5,1,2,0,3,525
2749,12749,2,7,3,1,0,1,570
2750,12750,1,5,1,2,0,6,600
2751,12751,1,1,6,1,1,1,330
2752,12752,2,2,6,1,0,1,480
2753,12753,1,5,1,2,0,1,510
2754,12754,1,6,1,2,0,2,450
2755,12755,1,4,1,1,0,1,570
2756,12756,1,6,1,2,0,3,570
2757,12757,1,7,1,1,0,1,690
2758,12758,1,5,1,2,0,6,600
2759,12759,1,3,1,2,2,2,460
2760,12760,2,4,6,1,0,6,630
2761,12761,2,4,1,2,0,1,480
2762,12762,1,3,1,2,1,3,550
2763,12763,1,7,3,2,0,4,540
2764,12764,1,6,1,2,0,6,660
2765,12765,1,7,3,1,0,6,850
2766,12766,2,4,6,1,0,1,275
2767,12767,2,4,1,2,0,3,595
2768,12768,2,6,1,2,0,3,580
2769,12769,1,6,1,1,0,5,610
2770,12770,1,6,5,2,0,5,450
2771,12771,1,2,1,2,2,1,570
2772,12772,1,6,1,2,0,6,525
2773,12773,1,1,6,1,0,4,720
2774,12774,1,3,6,2,0,2,735
2775,12775,1,6,1,1,0,2,480
2776,12776,1,2,6,2,0,1,480
2777,12777,1,7,3,2,0,3,780
2778,12778,1,4,2,2,0,2,435
2779,12779,2,5,1,2,0,6,510
2780,12780,1,1,6,1,0,2,570
2781,12781,1,6,3,2,0,6,465
2782,12782,1,3,1,1,0,1,560
2783,12783,1,1,6,2,0,5,580
2784,12784,1,2,6,1,0,1,490
2785,12785,1,1,6,2,0,1,475
2786,12786,1,2,6,1,0,2,570
2787,12787,1,6,3,2,0,6,420
2788,12788,1,4,1,2,0,1,390
2789,12789,2,6,6,2,0,2,410
2790,12790,1,4,1,2,1,3,480
2791,12791,1,4,1,1,0,2,510
2792,12792,1,5,6,2,0,4,451
2793,12793,1,6,2,1,0,6,390
2794,12794,2,7,1,2,0,1,595
2795,12795,2,5,1,2,0,2,525
2796,12796,1,6,2,2,0,1,390
2797,12797,2,2,1,2,1,1,465
2798,12798,1,4,1,1,2,2,495
2799,12799,1,3,4,1,0,1,570
2800,12800,2,4,1,1,0,1,485
2801,12801,2,5,1,2,0,1,810
2802,12802,1,6,1,2,0,6,570
2803,12803,1,6,1,2,0,1,600
2804,12804,2,5,5,1,0,6,540
2805,12805,1,6,1,2,0,6,510
2806,12806,1,5,1,2,0,2,510
2807,12807,1,3,1,1,2,1,390
2808,12808,2,7,1,1,0,4,490
2809,12809,1,4,1,2,0,3,540
2810,12810,2,4,1,2,0,1,420
2811,12811,1,1,6,1,0,1,420
2812,12812,2,5,1,1,0,6,540
2813,12813,1,4,1,1,0,4,300
2814,12814,1,1,6,1,0,2,495
2815,12815,2,1,6,2,0,2,365
2816,12816,1,2,6,1,0,4,360
2817,12817,1,5,4,1,0,1,420
2818,12818,1,6,1,2,0,3,665
2819,12819,1,5,1,2,0,2,510
2820,12820,1,1,6,2,0,1,100
2821,12821,1,2,2,1,2,1,510
2822,12822,1,4,1,2,0,1,310
2823,12823,2,2,6,1,0,2,340
2824,12824,1,5,1,1,0,6,600
2825,12825,1,5,1,2,0,1,470
2826,12826,1,6,1,1,0,4,570
2827,12827,1,2,1,2,2,2,510
2828,12828,2,5,6,1,0,6,555
2829,12829,1,1,6,2,1,2,675
2830,12830,1,1,6,1,0,2,480
2831,12831,1,5,2,1,0,4,390
2832,12832,1,7,1,1,0,6,660
2833,12833,1,7,1,2,0,2,550
2834,12834,1,4,1,2,0,2,615
2835,12835,1,7,3,2,0,6,720
2836,12836,1,6,1,2,0,3,505
2837,12837,2,7,1,1,0,6,540
2838,12838,1,2,2,2,0,2,495
2839,12839,1,7,3,1,0,2,760
2840,12840,1,2,2,1,0,1,510
2841,12841,1,6,1,2,0,4,450
2842,12842,1,3,1,1,3,1,360
2843,12843,1,6,3,2,0,1,390
2844,12844,1,6,1,1,0,4,860
2845,12845,2,5,1,1,0,2,450
2846,12846,1,2,1,2,1,1,285
2847,12847,1,6,1,2,0,3,540
2848,12848,1,5,5,2,0,1,420
2849,12849,1,2,1,2,2,1,540
2850,12850,1,6,1,1,0,6,635
2851,12851,1,1,6,1,0,3,705
2852,12852,1,4,1,2,0,2,450
2853,12853,1,5,1,2,0,1,360
2854,12854,1,7,4,1,0,2,600
2855,12855,1,3,1,2,3,1,510
2856,12856,1,4,1,1,2,3,360
2857,12857,1,3,1,1,2,1,660
2858,12858,1,5,5,1,0,1,270
2859,12859,1,6,3,2,0,6,420
2860,12860,1,2,1,2,2,1,510
2861,12861,1,4,6,1,0,1,290
2862,12862,1,5,5,2,0,4,630
2863,12863,2,6,1,2,0,6,510
2864,12864,3,5,1,2,0,1,460
2865,12865,2,6,1,1,0,2,550
2866,12866,1,3,1,2,3,2,420
2867,12867,1,2,2,2,0,2,530
2868,12868,1,2,6,2,3,1,200
2869,12869,2,6,1,1,0,3,520
2870,12870,1,3,1,1,0,1,580
2871,12871,2,3,2,2,1,2,495
2872,12872,1,3,6,2,0,3,705
2873,12873,2,5,1,1,0,3,540
2874,12874,2,6,3,2,0,5,570
2875,12875,3,3,2,1,0,2,590
2876,12876,1,5,1,1,0,5,480
2877,12877,1,3,1,2,2,1,600
2878,12878,1,5,5,2,0,6,540
2879,12879,1,5,1,2,0,3,450
2880,12880,1,6,1,2,0,1,535
2881,12881,1,7,3,2,0,3,660
2882,12882,1,5,6,1,0,4,790
2883,12883,1,3,6,1,0,4,495
2884,12884,1,5,3,1,0,1,510
2885,12885,1,3,2,1,1,2,505
2886,12886,1,7,3,2,0,6,480
2887,12887,2,5,1,1,0,3,485
2888,12888,2,5,2,1,0,6,480
2889,12889,1,4,1,1,2,1,450
2890,12890,1,2,1,1,0,2,450
2891,12891,1,3,1,2,1,6,480
2892,12892,3,2,1,2,3,1,525
2893,12893,2,5,6,2,0,2,570
2894,12894,2,5,2,1,0,5,330
2895,12895,1,6,1,2,0,2,450
2896,12896,1,7,1,1,0,4,570
2897,12897,1,5,2,2,0,2,480
2898,12898,1,6,5,2,0,6,570
2899,12899,1,3,5,2,1,1,535
2900,12900,1,4,6,1,0,2,600
2901,12901,1,7,1,1,0,6,510
2902,12902,1,7,1,1,0,6,595
2903,12903,1,5,4,2,0,6,555
2904,12904,1,4,5,2,0,2,600
2905,12905,1,6,1,1,0,6,540
2906,12906,1,4,6,1,0,1,360
2907,12907,1,7,1,1,0,4,330
2908,12908,1,4,6,1,0,3,480
2909,12909,1,6,1,2,0,2,585
2910,12910,1,5,5,1,0,1,525
2911,12911,1,3,6,1,0,2,500
2912,12912,2,4,1,2,1,2,480
2913,12913,2,4,1,2,0,1,480
2914,12914,1,4,5,2,0,6,600
2915,12915,1,3,1,2,0,2,560
2916,12916,1,3,1,2,2,1,420
2917,12917,1,7,3,2,0,6,600
2918,12918,1,2,1,2,0,1,600
2919,12919,1,4,1,1,1,2,330
2920,12920,1,3,1,2,1,2,510
2921,12921,3,2,6,2,1,2,450
2922,12922,1,5,5,2,0,3,590
2923,12923,2,4,1,2,0,2,570
2924,12924,1,5,1,2,0,6,540
2925,12925,1,4,1,1,0,2,0
2926,12926,2,5,1,1,0,1,450
2927,12927,2,4,5,1,0,2,465
2928,12928,2,4,1,2,0,4,565
2929,12929,1,7,3,2,0,6,635
2930,12930,1,2,2,1,0,3,600
2931,12931,2,4,1,2,0,1,360
2932,12932,1,6,5,2,0,6,900
2933,12933,1,5,2,2,0,3,315
2934,12934,1,7,1,1,0,6,450
2935,12935,1,5,1,2,0,3,600
2936,12936,1,4,6,2,0,6,645
2937,12937,1,1,6,1,0,2,510
2938,12938,1,7,5,2,0,6,610
2939,12939,1,2,6,1,0,2,480
2940,12940,1,7,1,1,0,1,425
2941,12941,1,5,3,1,0,6,690
2942,12942,2,5,1,1,0,2,450
2943,12943,1,2,2,2,0,1,385
2944,12944,1,2,6,1,0,1,480
2945,12945,1,1,2,1,0,1,480
2946,12946,1,4,1,2,0,1,420
2947,12947,1,5,6,1,0,2,570
2948,12948,1,6,2,2,0,6,555
2949,12949,1,6,2,2,0,3,570
2950,12950,1,5,6,2,0,3,390
2951,12951,2,4,1,2,0,2,330
2952,12952,1,4,1,1,1,2,450
2953,12953,1,1,2,1,0,1,635
2954,12954,1,4,1,1,0,2,890
2955,12955,1,2,1,2,1,4,505
2956,12956,1,6,6,2,0,2,420
2957,12957,2,3,1,1,3,1,470
2958,12958,1,4,1,2,1,2,565
2959,12959,1,2,6,2,1,2,510
2960,12960,1,1,6,2,0,1,450
2961,12961,1,3,1,1,2,1,440
2962,12962,1,5,1,1,0,2,525
2963,12963,1,2,6,2,0,2,510
2964,12964,1,4,6,1,0,1,540
2965,12965,2,5,1,1,0,6,700
2966,12966,1,2,6,2,0,1,420
2967,12967,1,5,1,1,0,6,465
2968,12968,1,6,1,1,0,3,485
2969,12969,1,5,2,2,0,3,420
2970,12970,1,2,2,2,0,1,525
2971,12971,1,5,2,2,0,2,540
2972,12972,1,5,1,1,0,3,450
2973,12973,2,2,6,1,0,3,780
2974,12974,2,3,2,2,1,1,535
2975,12975,1,5,1,2,0,1,390
2976,12976,1,6,3,2,0,6,630
2977,12977,1,3,6,2,0,1,510
2978,12978,1,7,1,1,0,3,540
2979,12979,1,5,1,1,0,1,390
2980,12980,2,4,1,1,0,2,355
2981,12981,1,2,1,1,1,3,660
2982,12982,2,4,2,2,0,1,510
2983,12983,1,4,6,1,0,4,720
2984,12984,1,5,1,2,0,2,240
2985,12985,1,7,1,2,0,2,480
2986,12986,2,2,2,2,3,1,600
2987,12987,1,6,1,1,0,6,630
2988,12988,1,2,6,2,0,3,490
2989,12989,1,7,3,2,0,6,790
2990,12990,2,3,1,2,0,1,390
2991,12991,2,6,1,1,0,6,495
2992,12992,1,5,1,2,0,1,510
2993,12993,1,7,6,2,0,6,510
2994,12994,1,6,6,1,0,1,390
2995,12995,1,5,1,2,0,2,480
2996,12996,1,4,1,2,0,6,500
2997,12997,1,4,1,2,2,1,490
2998,12998,2,2,6,1,0,3,490
2999,12999,1,6,1,1,0,2,770
3000,13000,1,5,5,2,0,6,500
3001,13001,2,4,1,2,0,2,480
3002,13002,2,1,6,1,0,3,720
3003,13003,1,6,5,1,0,3,570
3004,13004,1,4,6,2,0,1,495
3005,13005,1,4,1,2,1,3,380
3006,13006,1,4,5,2,0,1,525
3007,13007,1,3,2,2,0,3,450
3008,13008,1,4,1,2,0,1,450
3009,13009,2,7,3,2,0,3,650
3010,13010,1,4,1,1,1,1,435
3011,13011,1,2,1,2,2,2,330
3012,13012,1,5,1,1,0,6,420
3013,13013,1,4,2,2,0,3,375
3014,13014,1,6,5,2,0,3,640
3015,13015,3,2,2,1,0,1,445
3016,13016,1,6,1,1,0,4,445
3017,13017,3,4,6,2,0,1,480
3018,13018,1,5,1,1,0,2,460
3019,13019,2,3,1,2,1,2,540
3020,13020,1,7,3,2,0,5,530
3021,13021,3,5,6,1,0,2,585
3022,13022,1,6,3,2,0,5,420
3023,13023,1,6,1,2,0,6,735
3024,13024,2,5,1,1,0,3,750
3025,13025,1,7,3,2,0,3,600
3026,13026,1,5,2,1,0,5,540
3027,13027,1,5,1,2,0,3,630
3028,13028,1,6,1,1,0,3,545
3029,13029,1,4,5,2,3,1,570
3030,13030,1,3,1,2,0,2,600
3031,13031,1,5,5,2,0,2,360
3032,13032,1,1,1,1,0,1,615
3033,13033,1,4,1,2,0,5,480
3034,13034,2,3,2,1,1,4,600
3035,13035,1,5,6,1,0,2,540
3036,13036,1,4,1,1,1,2,420
3037,13037,1,5,1,1,0,2,480
3038,13038,2,6,1,2,0,3,540
3039,13039,1,1,6,1,0,2,540
3040,13040,1,5,1,2,0,2,595
3041,13041,1,4,6,2,1,2,1130
3042,13042,1,5,3,1,0,2,410
3043,13043,1,2,6,2,1,2,440
3044,13044,1,3,1,2,2,1,435
3045,13045,1,4,6,1,0,1,585
3046,13046,1,7,1,2,0,3,440
3047,13047,2,6,1,2,0,4,610
3048,13048,1,7,3,2,0,6,540
3049,13049,1,4,2,2,0,1,480
3050,13050,3,4,1,1,1,6,480
3051,13051,1,5,1,2,0,5,500
3052,13052,1,3,6,2,1,1,420
3053,13053,1,5,6,2,0,1,545
3054,13054,1,4,4,2,0,2,240
3055,13055,1,5,1,2,0,1,430
3056,13056,1,3,2,2,1,1,480
3057,13057,1,5,5,2,0,3,420
3058,13058,2,1,6,2,2,3,690
3059,13059,2,5,1,1,2,2,300
3060,13060,1,5,1,2,0,1,445
3061,13061,2,7,1,2,0,3,440
3062,13062,2,5,2,1,0,4,390
3063,13063,1,4,6,2,1,1,440
3064,13064,1,2,1,1,1,3,540
3065,13065,2,3,2,2,2,2,450
3066,13066,1,3,1,1,0,3,420
3067,13067,2,3,2,2,2,1,645
3068,13068,1,3,6,1,0,4,735
3069,13069,1,4,1,1,2,1,510
3070,13070,1,5,1,2,0,2,360
3071,13071,2,6,1,1,0,6,420
3072,13072,1,1,6,1,0,1,660
3073,13073,1,3,2,1,1,1,455
3074,13074,1,4,1,2,1,2,360
3075,13075,1,4,1,1,0,1,660
3076,13076,1,4,1,1,2,1,410
3077,13077,1,5,1,2,0,4,715
3078,13078,2,2,1,1,2,2,390
3079,13079,1,1,6,2,0,6,660
3080,13080,1,5,3,2,0,1,395
3081,13081,2,6,3,2,0,2,530
3082,13082,3,3,4,2,1,1,615
3083,13083,1,3,1,2,0,6,570
3084,13084,1,2,2,2,0,2,495
3085,13085,1,6,1,1,0,3,660
3086,13086,1,2,2,1,0,1,150
3087,13087,2,5,2,2,0,2,300
3088,13088,1,3,6,1,0,3,380
3089,13089,1,2,6,2,0,2,720
3090,13090,1,7,3,2,0,3,570
3091,13091,2,6,1,1,0,2,420
3092,13092,1,6,5,2,0,97,460
3093,13093,2,6,1,2,0,1,580
3094,13094,2,1,6,1,0,6,690
3095,13095,1,2,6,2,0,2,530
3096,13096,2,2,6,2,2,2,570
3097,13097,1,5,5,2,0,1,615
3098,13098,1,5,1,2,0,3,560
3099,13099,1,3,2,2,0,1,650
3100,13100,2,6,5,2,0,5,570
3101,13101,1,1,6,2,0,1,510
3102,13102,1,6,1,2,0,2,630
3103,13103,1,5,1,2,0,1,495
3104,13104,2,3,1,2,0,1,570
3105,13105,1,2,6,1,0,3,585
3106,13106,2,3,1,1,3,6,480
3107,13107,1,2,6,1,0,1,255
3108,13108,1,1,6,1,1,3,885
3109,13109,1,2,6,2,0,1,430
3110,13110,1,3,6,1,0,2,475
3111,13111,2,2,2,1,0,6,665
3112,13112,1,4,4,1,0,1,660
3113,13113,1,5,6,2,0,5,569
3114,13114,1,2,6,1,0,2,405
3115,13115,1,5,3,2,0,1,1395
3116,13116,1,3,1,2,2,2,435
3117,13117,2,5,1,1,0,1,390
3118,13118,2,5,1,2,0,1,355
3119,13119,1,4,1,2,0,2,470
3120,13120,1,4,6,1,0,1,425
3121,13121,2,6,1,2,0,5,565
3122,13122,1,4,1,2,0,1,470
3123,13123,1,5,1,2,0,2,420
3124,13124,1,6,2,2,0,4,1185
3125,13125,1,5,5,1,0,3,600
3126,13126,1,7,1,1,0,3,690
3127,13127,2,4,1,1,0,1,480
3128,13128,1,3,6,2,2,2,435
3129,13129,1,4,1,1,2,2,510
3130,13130,3,7,1,1,0,6,755
3131,13131,1,7,3,2,0,6,510
3132,13132,2,4,1,2,0,1,500
3133,13133,1,2,6,2,1,1,415
3134,13134,3,7,3,2,0,3,545
3135,13135,1,2,6,2,0,2,480
3136,13136,2,6,1,2,0,1,480
3137,13137,1,4,4,2,0,2,510
3138,13138,2,2,2,1,0,3,480
3139,13139,1,1,6,1,0,1,720
3140,13140,1,5,1,2,0,1,485
3141,13141,1,5,1,2,0,2,540
3142,13142,1,5,1,1,0,1,360
3143,13143,2,6,3,1,0,4,480
3144,13144,1,3,6,2,0,3,330
3145,13145,1,2,6,2,0,1,390
3146,13146,2,5,1,2,0,4,390
3147,13147,2,7,3,2,0,5,540
3148,13148,3,5,6,2,0,2,830
3149,13149,1,3,1,1,0,1,625
3150,13150,2,5,6,1,0,1,690
3151,13151,2,5,1,1,0,5,570
3152,13152,2,5,5,1,0,1,450
3153,13153,1,6,1,2,0,3,525
3154,13154,1,7,1,1,0,6,500
3155,13155,1,2,1,2,2,1,570
3156,13156,1,3,2,1,2,2,410
3157,13157,1,5,1,1,0,2,560
3158,13158,1,3,1,1,0,2,470
3159,13159,2,1,1,2,2,2,420
3160,13160,1,1,6,1,1,5,780
3161,13161,1,6,1,2,0,5,675
3162,13162,3,1,6,2,0,4,780
3163,13163,1,1,6,1,0,3,480
3164,13164,2,5,1,1,0,2,435
3165,13165,1,6,1,1,3,6,635
3166,13166,3,4,1,2,1,1,495
3167,13167,1,4,1,1,0,1,465
3168,13168,2,5,1,1,0,6,350
3169,13169,1,3,6,1,0,6,750
3170,13170,1,3,6,1,0,3,450
3171,13171,1,4,6,1,0,1,450
3172,13172,3,5,1,2,0,1,570
3173,13173,2,5,1,1,0,2,405
3174,13174,1,1,6,2,0,3,540
3175,13175,1,5,1,1,0,1,525
3176,13176,2,6,3,2,0,5,720
3177,13177,1,6,3,2,0,6,600
3178,13178,1,6,1,2,0,2,300
3179,13179,3,3,1,2,2,2,585
3180,13180,1,6,1,2,0,6,540
3181,13181,1,6,6,1,0,1,571
3182,13182,2,7,5,2,0,2,1200
3183,13183,1,5,1,1,0,6,540
3184,13184,1,2,6,1,0,2,390
3185,13185,1,2,6,1,0,1,450
3186,13186,2,7,1,2,0,1,640
3187,13187,2,5,3,1,0,4,540
3188,13188,2,5,1,2,0,5,555
3189,13189,2,6,1,1,0,1,570
3190,13190,1,7,1,1,0,3,570
3191,13191,1,4,1,2,0,6,570
3192,13192,1,6,5,2,0,1,600
3193,13193,1,5,1,2,0,1,490
3194,13194,1,6,3,2,0,5,650
3195,13195,2,5,1,1,0,5,540
3196,13196,2,4,1,2,0,2,420
3197,13197,1,7,1,1,0,3,585
3198,13198,1,4,1,2,0,3,375
3199,13199,1,1,6,1,0,2,415
3200,13200,1,6,3,2,2,1,365
3201,13201,1,3,1,1,2,2,540
3202,13202,1,5,3,2,0,3,735
3203,13203,2,4,2,2,0,2,515
3204,13204,3,3,1,2,2,1,390
3205,13205,1,2,2,1,0,1,480
3206,13206,1,3,1,2,2,2,720
3207,13207,1,4,1,1,1,1,450
3208,13208,1,3,1,1,2,3,298
3209,13209,1,6,1,1,0,2,480
3210,13210,1,2,6,2,0,2,480
3211,13211,1,5,1,1,0,1,410
3212,13212,1,6,1,2,0,2,570
3213,13213,2,5,1,2,0,3,450
3214,13214,2,6,6,2,0,6,460
3215,13215,1,5,1,1,0,1,360
3216,13216,1,5,1,2,0,3,480
3217,13217,2,5,2,1,0,2,240
3218,13218,1,4,1,1,0,1,515
3219,13219,1,4,1,2,3,2,440
3220,13220,1,5,4,2,0,3,650
3221,13221,1,5,1,2,0,6,510
3222,13222,1,5,5,2,0,1,580
3223,13223,1,6,1,1,0,1,380
3224,13224,1,5,1,1,0,6,510
3225,13225,1,3,4,2,2,2,630
3226,13226,2,2,6,2,0,2,570
3227,13227,1,5,5,1,0,2,330
3228,13228,2,5,1,2,0,6,510
3229,13229,1,2,1,1,0,3,780
3230,13230,1,7,3,2,0,6,570
3231,13231,1,4,6,1,0,1,390
3232,13232,1,4,6,2,0,3,590
3233,13233,1,3,1,1,1,2,520
3234,13234,1,7,3,1,0,6,480
3235,13235,1,3,1,2,0,3,540
3236,13236,1,6,5,2,0,2,450
3237,13237,1,4,6,1,0,1,420
3238,13238,3,5,4,1,0,3,590
3239,13239,1,2,1,1,0,1,420
3240,13240,1,6,6,2,0,4,540
3241,13241,2,5,3,2,0,2,750
3242,13242,1,5,1,2,0,4,450
3243,13243,1,4,6,1,0,1,540
3244,13244,1,5,5,2,0,5,720
3245,13245,3,4,6,2,0,2,805
3246,13246,1,6,3,1,0,2,540
3247,13247,1,4,6,2,0,2,315
3248,13248,1,7,1,2,0,6,720
3249,13249,1,7,3,2,0,6,570
3250,13250,1,7,1,1,0,5,660
3251,13251,2,5,1,2,0,3,650
3252,13252,2,4,1,2,0,1,410
3253,13253,1,7,3,2,0,6,660
3254,13254,1,1,6,2,1,2,375
3255,13255,1,3,1,2,2,1,480
3256,13256,1,7,3,2,0,2,600
3257,13257,1,3,1,1,1,3,480
3258,13258,1,6,1,2,0,6,600
3259,13259,1,6,1,2,0,1,480
3260,13260,1,7,3,1,0,3,455
3261,13261,1,4,6,2,0,2,690
3262,13262,2,5,5,1,0,4,560
3263,13263,1,7,3,2,0,1,570
3264,13264,1,2,1,1,2,2,570
3265,13265,1,5,1,2,0,2,390
3266,13266,1,2,6,2,0,3,570
3267,13267,3,6,1,1,0,1,660
3268,13268,1,5,2,2,0,3,555
3269,13269,1,5,2,1,0,3,725
3270,13270,1,2,6,1,0,4,685
3271,13271,1,3,1,2,2,4,410
3272,13272,1,7,3,2,0,3,555
3273,13273,1,2,2,2,0,1,525
3274,13274,1,6,3,2,0,2,480
3275,13275,1,7,3,2,0,6,600
3276,13276,1,4,6,2,0,6,1025
3277,13277,1,3,5,2,3,1,480
3278,13278,2,6,2,1,0,6,510
3279,13279,1,4,6,1,0,5,990
3280,13280,1,1,6,2,0,3,460
3281,13281,1,5,1,2,0,2,480
3282,13282,1,3,1,2,0,3,1040
3283,13283,1,2,1,1,0,3,460
3284,13284,1,5,6,2,0,1,780
3285,13285,1,3,2,2,0,4,525
3286,13286,1,1,6,2,0,1,370
3287,13287,1,6,1,1,0,5,420
3288,13288,1,5,1,1,0,1,390
3289,13289,1,4,6,2,0,3,660
3290,13290,1,5,6,2,0,4,600
3291,13291,1,5,5,2,0,5,795
3292,13292,1,4,1,2,0,2,630
3293,13293,1,1,6,1,0,2,540
3294,13294,1,1,6,2,3,2,540
3295,13295,1,3,1,2,3,1,540
3296,13296,1,5,5,2,0,6,930
3297,13297,1,6,1,2,0,1,540
3298,13298,1,6,1,2,0,6,510
3299,13299,1,3,1,1,2,1,380
3300,13300,1,4,6,1,0,6,300
3301,13301,2,6,1,2,0,6,540
3302,13302,1,3,6,2,0,2,600
3303,13303,3,1,6,2,0,2,500
3304,13304,2,6,1,2,0,6,510
3305,13305,1,7,1,2,0,6,455
3306,13306,1,6,1,2,0,2,420
3307,13307,1,7,1,1,0,6,175
3308,13308,1,3,2,2,1,1,600
3309,13309,1,6,1,1,0,5,485
3310,13310,1,4,4,2,0,97,490
3311,13311,1,5,1,1,0,3,440
3312,13312,1,2,1,1,1,1,435
3313,13313,2,4,1,2,0,4,520
3314,13314,1,3,1,1,1,1,520
3315,13315,1,6,4,1,0,6,530
3316,13316,1,5,1,2,0,2,540
3317,13317,1,1,6,1,0,3,600
3318,13318,1,5,5,1,0,1,570
3319,13319,1,2,2,1,0,2,120
3320,13320,1,5,3,2,0,2,390
3321,13321,1,2,6,2,0,1,480
3322,13322,2,2,6,2,1,2,560
3323,13323,1,4,1,2,0,2,540
3324,13324,1,3,1,2,2,1,360
3325,13325,1,6,5,2,0,4,560
3326,13326,1,5,5,2,0,1,540
3327,13327,2,2,6,1,0,2,540
3328,13328,1,4,6,2,0,2,285
3329,13329,1,3,5,2,0,3,630
3330,13330,1,4,1,1,0,2,450
3331,13331,1,6,5,1,0,4,510
3332,13332,1,2,6,1,0,2,540
3333,13333,2,5,5,2,0,3,690
3334,13334,1,2,1,2,2,3,585
3335,13335,1,6,6,2,0,4,510
